종목명,종목코드,기사날짜,기사제목,기사링크,긍정확률,부정확률,대상기업,산업분류,분석일시,감성분류
파두,440110,2024-07-22,"파두, 美 FMS 참가...AI 데이터센터 최적화 SSD 컨트롤러·CXL 솔루션 공...",http://www.asiaa.co.kr/news/articleView.html?idxno=179533,0.2779,0.7221,파두,일반,2025-09-20 16:06:24,부정
파두,440110,2024-07-22,"파두, 美 FMS서 SSD 컨트롤러·CXL 솔루션 공개…이지효 대표 기조 연설",https://www.ebn.co.kr/news/view/1630404/?sc=Naver,0.2326,0.7674,파두,일반,2025-09-20 16:15:09,부정
파두,440110,2024-07-22,"파두, 美 FMS서 AI 데이터센터 최적화 SSD 컨트롤러‧CXL 솔루션 공개",https://www.meconomynews.com/news/articleView.html?idxno=97135,0.506,0.494,파두,일반,2025-09-20 16:15:21,긍정
파두,440110,2024-07-22,"파두, ‘2024 FMS’에서 AI 데이터센터 최적화 SSD 및 CXL 솔루션 공개",https://n.news.naver.com/mnews/article/018/0005794491?sid=105,0.4332,0.5668,파두,일반,2025-09-20 16:10:49,부정
파두,440110,2024-07-22,"파두, '2024 FMS' 참가…AI 최적화 메모리 솔루션 선봬",https://www.ajunews.com/view/20240722080504209,0.5271,0.4729,파두,일반,2025-09-20 16:14:45,긍정
덕성,004830,2024-07-22,[2025 수시특집/덕성여자대학교] 'AI신약학과' 등 첨단학과 신설로 시대...,https://news.unn.net/news/articleView.html?idxno=565875,0.5112,0.4888,덕성,일반,2025-09-20 16:14:25,긍정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드와 MSP 계약 체결 발표",https://www.ciokorea.com/news/345055,0.2943,0.7057,폴라리스AI,일반,2025-09-20 16:14:57,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득",https://www.cstimes.com/news/articleView.html?idxno=602769,0.585,0.415,폴라리스AI,일반,2025-09-20 16:14:58,긍정
폴라리스AI,039980,2024-07-22,"[TOP's Pick] 폴라리스AI, 네이버클라우드 MSP 획득",https://www.topdaily.kr/articles/98284,0.5,0.5,폴라리스AI,일반,2025-09-20 16:15:54,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드와 MSP 계약 체결",http://www.itdaily.kr/news/articleView.html?idxno=225428,0.7428,0.2572,폴라리스AI,일반,2025-09-20 16:06:58,긍정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드와 MSP 계약 체결",https://www.widedaily.com/news/articleView.html?idxno=240321,0.6478,0.3522,폴라리스AI,일반,2025-09-20 16:16:02,긍정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득...주가는?",https://www.gukjenews.com/news/articleView.html?idxno=3049396,0.506,0.494,폴라리스AI,일반,2025-09-20 16:15:12,긍정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득…""AI클라우드 시대 준비""",https://n.news.naver.com/mnews/article/008/0005067005?sid=101,0.5,0.5,폴라리스AI,일반,2025-09-20 16:09:12,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득…""AI클라우드 시대 도약 준비""",https://www.epnc.co.kr/news/articleView.html?idxno=304452,0.506,0.494,폴라리스AI,일반,2025-09-20 16:15:11,긍정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득…AI클라우드 시대 도약 준비",https://n.news.naver.com/mnews/article/138/0002178164?sid=105,0.5,0.5,폴라리스AI,일반,2025-09-20 16:13:05,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드와 MSP 계약 체결",https://n.news.naver.com/mnews/article/003/0012680915?sid=101,0.4995,0.5005,폴라리스AI,일반,2025-09-20 16:08:45,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득…AI클라우드 시대 도약 준비",https://n.news.naver.com/mnews/article/277/0005448950?sid=101,0.5,0.5,폴라리스AI,일반,2025-09-20 16:13:36,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드와 MSP 계약 체결",https://n.news.naver.com/mnews/article/018/0005795002?sid=101,0.4999,0.5001,폴라리스AI,일반,2025-09-20 16:10:50,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 'MSP' 획득 ""AI클라우드 준비""",https://n.news.naver.com/mnews/article/014/0005216801?sid=101,0.5,0.5,폴라리스AI,일반,2025-09-20 16:09:55,부정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득…""AI클라우드 시대 도약 준비""",https://www.newspim.com/news/view/20240722000634,0.6478,0.3522,폴라리스AI,일반,2025-09-20 16:15:22,긍정
폴라리스AI,039980,2024-07-22,"폴라리스AI, 네이버클라우드 MSP 획득",http://www.ftoday.co.kr/news/articleView.html?idxno=325639,0.6422,0.3578,폴라리스AI,일반,2025-09-20 16:06:40,긍정
비투엔,307870,2024-07-22,"㈜메타비티, 데이터 컨설팅/솔루션 전문기업 ㈜비투엔과 MOU",https://n.news.naver.com/mnews/article/050/0000077824?sid=101,0.5317,0.4683,비투엔,일반,2025-09-20 16:12:14,긍정
플리토,300080,2024-07-22,플리토 '한국어 LLM 리더보드' 데이터셋 추가 제공,https://n.news.naver.com/mnews/article/277/0005449045?sid=101,0.3641,0.6359,플리토,일반,2025-09-20 16:13:36,부정
플리토,300080,2024-07-22,"플리토, 한국어 LLM 리더보드에 '감성평가'·'지시준수' 데이터셋 제공",https://n.news.naver.com/mnews/article/030/0003225560?sid=105,0.3672,0.6328,플리토,일반,2025-09-20 16:11:50,부정
플리토,300080,2024-07-22,"플리토, '한국어 LLM 리더보드' 신규 평가 지표 데이터셋 추가 제공",https://www.aitimes.com/news/articleView.html?idxno=161795,0.3588,0.6412,플리토,일반,2025-09-20 16:14:34,부정
플리토,300080,2024-07-22,"플리토, '한국어 LLM 리더보드' 신규 평가 지표 데이터셋 추가 제공",http://www.itdaily.kr/news/articleView.html?idxno=225392,0.7428,0.2572,플리토,일반,2025-09-20 16:06:58,긍정
플리토,300080,2024-07-22,"플리토, '한국어 LLM 리더보드' 신규 평가 지표 위한 데이터셋 추가 제공",https://www.epnc.co.kr/news/articleView.html?idxno=304413,0.506,0.494,플리토,일반,2025-09-20 16:15:11,긍정
플리토,300080,2024-07-22,플리토 '한국어 LLM 평가 플랫폼' 신규 평가지표용 데이터셋 공급,https://n.news.naver.com/mnews/article/138/0002178096?sid=105,0.358,0.642,플리토,일반,2025-09-20 16:13:05,부정
플리토,300080,2024-07-22,"플리토, 신규 평가 지표 위한 데이터셋 추가 제공",https://www.businesskorea.co.kr/news/articleView.html?idxno=221624,0.3577,0.6423,플리토,일반,2025-09-20 16:14:51,부정
SK이터닉스,475150,2024-07-21,SK이터닉스 주가 꿈틀... 미국 블룸에너지 고효율 연료전지 국내 공급권...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=278017,0.5954,0.4046,SK이터닉스,일반,2025-09-20 16:15:32,긍정
인스피언,465480,2024-07-21,"인스피언, 코스닥 상장 예비심사 승인…IPO 본격 착수",https://n.news.naver.com/mnews/article/029/0002889062?sid=105,0.4188,0.5812,인스피언,일반,2025-09-20 16:11:16,부정
하나마이크론,067310,2024-07-21,"하나마이크론, 2.5D 패키징 사업 진출…“파일럿 라인 구축, 상용화 추진...",https://n.news.naver.com/mnews/article/030/0003225180?sid=105,0.4365,0.5635,하나마이크론,일반,2025-09-20 16:11:50,부정
하나마이크론,067310,2024-07-21,"하나마이크론·레이크머티리얼즈·덕산테코피아, 7월3주차 반도체 재료...",https://www.smarttoday.co.kr/news/articleView.html?idxno=55482,0.5062,0.4938,하나마이크론,일반,2025-09-20 16:15:36,긍정
솔트룩스,304100,2024-07-21,"""양식장도 AI로 관리한다""…솔트룩스, 수산·양식 LMM 개발 프로젝트 수...",https://n.news.naver.com/mnews/article/029/0002889034?sid=105,0.3579,0.6421,솔트룩스,일반,2025-09-20 16:11:16,부정
케이엔솔,053080,2024-07-19,"하나證 ""케이엔솔, AI데이터센터 증가에 따른 액침냉각 모멘텀 기대""",https://www.widedaily.com/news/articleView.html?idxno=240125,0.6478,0.3522,케이엔솔,일반,2025-09-20 16:16:02,긍정
케이알엠,093640,2024-07-19,"케이알엠, 리트빅과 AI기반 ADAS 글로벌 판권 계약 체결… 모빌리티 솔루...",https://www.aitimes.kr/news/articleView.html?idxno=31716,0.506,0.494,케이알엠,일반,2025-09-20 16:14:38,긍정
워트,396470,2024-07-19,"워트인텔리전스, 대만 글로벌 기업 ‘인벤텍 어플라이언스’에 생성형...",https://n.news.naver.com/mnews/article/009/0005337311?sid=105,0.4422,0.5578,워트,일반,2025-09-20 16:09:30,부정
원티드랩,376980,2024-07-19,"원티드랩, 경희대 경영대학과 생성형 AI 기술 활용 지원 업무 협약 체결",https://n.news.naver.com/mnews/article/144/0000976504?sid=103,0.5105,0.4895,원티드랩,일반,2025-09-20 16:13:14,긍정
아세아,002030,2024-07-19,"아세아항공직업전문학교 국방경찰AI융합계열, AI과학기술강군 육성 위한...",https://n.news.naver.com/mnews/article/215/0001171623?sid=102,0.236,0.764,아세아,일반,2025-09-20 16:13:18,부정
토모큐브,475960,2024-07-19,[딥테크 점프업] 미니 장기까지 들여다 보는 홀로토모그래피 “CT처럼 급...,https://n.news.naver.com/mnews/article/366/0001005836?sid=105,0.5483,0.4517,토모큐브,일반,2025-09-20 16:13:52,긍정
알체라,347860,2024-07-19,"알체라, '솔루션 바우처' 공급기업으로 선정",https://www.datanet.co.kr/news/articleView.html?idxno=195184,0.5872,0.4128,알체라,일반,2025-09-20 16:15:05,긍정
알체라,347860,2024-07-19,"알체라, ‘솔루션 바우처’ 공급기업 선정",https://www.venturesquare.net/933164,0.4246,0.5754,알체라,일반,2025-09-20 16:15:59,부정
알체라,347860,2024-07-19,"""얼굴정보 단말서 처리""···알체라, ‘솔루션 바우처’ 공급기업 선정",https://n.news.naver.com/mnews/article/092/0002338857?sid=105,0.3734,0.6266,알체라,일반,2025-09-20 16:12:36,부정
인스피언,465480,2024-07-19,"인스피언, 코스닥 상장 예비심사 승인…IPO 본격 착수",https://n.news.naver.com/mnews/article/018/0005793440?sid=101,0.5625,0.4375,인스피언,일반,2025-09-20 16:10:49,긍정
솔트룩스,304100,2024-07-19,"솔트룩스, 생육 예측하고 양식장 관리 알려주는 '수산·양식 LMM' 개발",https://www.aitimes.com/news/articleView.html?idxno=161768,0.3588,0.6412,솔트룩스,일반,2025-09-20 16:14:34,부정
솔트룩스,304100,2024-07-19,"솔트룩스, AI 기반 '어장 공간정보 빅데이터 플랫폼' 구축 추진",http://www.smarttimes.co.kr/news/articleView.html?idxno=22138,0.5,0.5,솔트룩스,일반,2025-09-20 16:07:37,부정
솔트룩스,304100,2024-07-19,"""수산 양식 정보 한눈에""… 솔트룩스, AI 빅데이터 플랫폼 구축한다",https://news.mtn.co.kr/news-detail/2024071909185489980,0.3592,0.6408,솔트룩스,일반,2025-09-20 16:14:22,부정
솔트룩스,304100,2024-07-19,"솔트룩스, 정부 'AI 기반 어장 공간정보 빅데이터 플랫폼' 사업 참여",https://n.news.naver.com/mnews/article/011/0004368598?sid=105,0.3708,0.6292,솔트룩스,일반,2025-09-20 16:09:40,부정
솔트룩스,304100,2024-07-19,"솔트룩스, 어민 맞춤형 'AI 어장 공간정보 빅데이터 플랫폼' 구축 사업 ...",https://n.news.naver.com/mnews/article/138/0002177982?sid=105,0.5173,0.4827,솔트룩스,일반,2025-09-20 16:13:05,긍정
솔트룩스,304100,2024-07-19,"""양식장 관리도 AI로""…솔트룩스, 수산·양식 멀티모달 모델' 개발",https://n.news.naver.com/mnews/article/031/0000854686?sid=105,0.3578,0.6422,솔트룩스,일반,2025-09-20 16:12:11,부정
솔트룩스,304100,2024-07-19,"솔트룩스, AI 기반 수산양식 산업 데이터 활용 조성 사업 추진",https://www.datanet.co.kr/news/articleView.html?idxno=195174,0.5872,0.4128,솔트룩스,일반,2025-09-20 16:15:05,긍정
심플랫폼,444530,2024-07-18,"딜아고라, 마이데이터랩·법무법인 심 등과 MOU…""AI 컨설팅 시스템 개발...",http://www.bizwnews.com/news/articleView.html?idxno=85801,0.507,0.493,심플랫폼,일반,2025-09-20 16:06:26,긍정
아나패스,123860,2024-07-18,"[특징주] 아나패스, 인공지능 PC 수요 증가에 'TCON' 물량 확대 기대",https://www.widedaily.com/news/articleView.html?idxno=240104,0.6478,0.3522,아나패스,일반,2025-09-20 16:16:02,긍정
원티드랩,376980,2024-07-18,"원티드랩, 경희대 경영대학과 업무협약 체결",https://www.venturesquare.net/933108,0.5274,0.4726,원티드랩,일반,2025-09-20 16:15:59,긍정
가비아,079940,2024-07-18,"가비아, AWS 파트너십 7주년 기념 '보안관제 무료 이벤트' 진행",http://www.itdaily.kr/news/articleView.html?idxno=225328,0.7428,0.2572,가비아,일반,2025-09-20 16:06:58,긍정
유라클,088340,2024-07-18,유라클 “클라우드 전환 AI 역량 강화로 글로벌 IT 기업으로 도약할 것...,https://n.news.naver.com/mnews/article/009/0005336828?sid=101,0.4224,0.5776,유라클,일반,2025-09-20 16:09:30,부정
알체라,347860,2024-07-18,주가 4만원→2천원 폭락…네이버 스노우가 투자한 알체라에 무슨 일이?,https://n.news.naver.com/mnews/article/050/0000077685?sid=101,0.5989,0.4011,알체라,일반,2025-09-20 16:12:14,긍정
유니포인트,121060,2024-07-18,"유니포인트, 아크로니스코리아와 총판 계약 체결",http://www.itdaily.kr/news/articleView.html?idxno=225346,0.7428,0.2572,유니포인트,일반,2025-09-20 16:06:58,긍정
유니포인트,121060,2024-07-18,"유니포인트, 아크로니스코리아와 총판 계약",https://n.news.naver.com/mnews/article/138/0002177947?sid=105,0.3585,0.6415,유니포인트,일반,2025-09-20 16:13:05,부정
유니포인트,121060,2024-07-18,"유니포인트, 아크로니스코리아와 총판 계약…""사이버보호 시장 확대""",https://www.newsway.co.kr/news/view?ud=2024071815343797291,0.4041,0.5959,유니포인트,일반,2025-09-20 16:15:29,부정
유니포인트,121060,2024-07-18,"유니포인트-아크로니스코리아, 총판 계약 맺어",https://n.news.naver.com/mnews/article/030/0003224665?sid=105,0.4758,0.5242,유니포인트,일반,2025-09-20 16:11:50,부정
뷰노,338220,2024-07-18,"루닛·뷰노, 고위험군 분류에 '긴장 모드'",https://n.news.naver.com/mnews/article/011/0004368434?sid=101,0.3698,0.6302,뷰노,일반,2025-09-20 16:09:40,부정
세니젠,188260,2024-07-18,"‘토종 DBMS 한 우물’ 티맥스티베로, 과기정통부 ‘상반기 우수 연구소...",https://n.news.naver.com/mnews/article/243/0000062121?sid=105,0.6157,0.3843,세니젠,일반,2025-09-20 16:13:22,긍정
삼성에스디에스,018260,2024-07-18,"""삼성에스디에스, 클라우드 사업부 성장 견인""",https://www.asiatoday.co.kr/view.php?key=20240718010011316,0.6072,0.3928,삼성에스디에스,일반,2025-09-20 16:14:50,긍정
산일전기,062040,2024-07-18,"[마켓PRO]청약할까말까: AI 수혜 변압기 기업 산일전기, 예상수익 100%",https://n.news.naver.com/mnews/article/015/0005011268?sid=101,0.506,0.494,산일전기,일반,2025-09-20 16:10:14,긍정
데이타솔루션,263800,2024-07-18,"데이타솔루션, 범용 AI 플랫폼 '데이터이쿠'와 리셀러 파트너십 체결",http://www.itdaily.kr/news/articleView.html?idxno=225304,0.7428,0.2572,데이타솔루션,일반,2025-09-20 16:06:58,긍정
데이타솔루션,263800,2024-07-18,"데이타솔루션, '데이터이쿠'와 협력…AI 기반 데이터 분석 역량 강화",https://www.datanet.co.kr/news/articleView.html?idxno=195132,0.5872,0.4128,데이타솔루션,일반,2025-09-20 16:15:05,긍정
데이타솔루션,263800,2024-07-18,"데이타솔루션, 데이터이쿠와 리셀러 파트너십 체결",https://n.news.naver.com/mnews/article/029/0002888564?sid=105,0.4318,0.5682,데이타솔루션,일반,2025-09-20 16:11:16,부정
케이웨더,068100,2024-07-17,"케이웨더, 민간예보 날씨 앱 ‘케이웨더 날씨’ 출시",https://n.news.naver.com/mnews/article/005/0001711494?sid=101,0.3577,0.6423,케이웨더,일반,2025-09-20 16:08:55,부정
케이웨더,068100,2024-07-17,"케이웨더, 민간예보서비스만 제공…자사 앱 기상청으로부터 독립 선언",https://www.ekn.kr/web/view.php?key=20240717027598006,0.6316,0.3684,케이웨더,일반,2025-09-20 16:15:10,긍정
케이웨더,068100,2024-07-17,“더 정확한 500만 유저 날씨 앱으로”...'케이웨더 날씨' 리뉴얼,https://n.news.naver.com/mnews/article/030/0003224081?sid=105,0.358,0.642,케이웨더,일반,2025-09-20 16:11:50,부정
씨어스테크놀로지,458870,2024-07-17,"씨어스테크놀로지, 5조 규모 건강검진 시장 AI 검사 공략",https://news.mtn.co.kr/news-detail/2024071709055046708,0.4089,0.5911,씨어스테크놀로지,일반,2025-09-20 16:14:22,부정
씨어스테크놀로지,458870,2024-07-17,"씨어스테크놀로지 ""5조원 건강검진 시장 공략""",https://n.news.naver.com/mnews/article/018/0005791886?sid=105,0.4493,0.5507,씨어스테크놀로지,일반,2025-09-20 16:10:49,부정
씨어스테크놀로지,458870,2024-07-17,"씨어스테크놀로지, 5조원 규모 건강검진 시장 AI 검사 공략",https://n.news.naver.com/mnews/article/277/0005446722?sid=101,0.6492,0.3508,씨어스테크놀로지,일반,2025-09-20 16:13:36,긍정
씨어스테크놀로지,458870,2024-07-17,"씨어스테크놀로지, 건강검진 AI 검사 시장 공략 속도",https://n.news.naver.com/mnews/article/003/0012670723?sid=101,0.5308,0.4692,씨어스테크놀로지,일반,2025-09-20 16:08:45,긍정
크라우드웍스,355390,2024-07-17,"크라우드웍스, 생성형 AI 신뢰성 평가 프레임워크 개발 착수",https://n.news.naver.com/mnews/article/092/0002338634?sid=105,0.5271,0.4729,크라우드웍스,일반,2025-09-20 16:12:36,긍정
크라우드웍스,355390,2024-07-17,"크라우드웍스, 생성형 AI 신뢰성 평가 프레임워크 개발 착수",https://n.news.naver.com/mnews/article/018/0005791968?sid=105,0.5074,0.4926,크라우드웍스,일반,2025-09-20 16:10:49,긍정
크라우드웍스,355390,2024-07-17,"크라우드웍스, TTA 주관 '생성형AI 신뢰성 평가 프레임워크 개발 사업' ...",https://n.news.naver.com/mnews/article/138/0002177771?sid=105,0.5356,0.4644,크라우드웍스,일반,2025-09-20 16:13:05,긍정
크라우드웍스,355390,2024-07-17,"크라우드웍스, 생성형 AI 신뢰성 평가 프레임워크 개발 착수",https://n.news.naver.com/mnews/article/215/0001171169?sid=101,0.5286,0.4714,크라우드웍스,일반,2025-09-20 16:13:18,긍정
이글루,067920,2024-07-17,"AI 특허만 32건…이글루코퍼레이션, 핵심 특허로 기술 경쟁력 강화",https://n.news.naver.com/mnews/article/138/0002177849?sid=105,0.4277,0.5723,이글루,일반,2025-09-20 16:13:05,부정
이글루,067920,2024-07-17,"리벨리온 '아톰', 이글루 'AI 보안 플랫폼' 구동에 활용",https://n.news.naver.com/mnews/article/008/0005064671?sid=101,0.4323,0.5677,이글루,일반,2025-09-20 16:09:12,부정
티사이언티픽,057680,2024-07-17,"티사이언티픽, 데이터 동기화 분야 국내 1위 기업과 총판 계약",https://n.news.naver.com/mnews/article/008/0005064782?sid=101,0.2778,0.7222,티사이언티픽,일반,2025-09-20 16:09:12,부정
티사이언티픽,057680,2024-07-17,"티사이언티픽, 데이터 동기화 분야 국내 1위 기업과 총판 계약…“신규...",https://n.news.naver.com/mnews/article/277/0005446674?sid=101,0.3774,0.6226,티사이언티픽,일반,2025-09-20 16:13:36,부정
나무가,190510,2024-07-17,"나무가, 로봇청소기용 3D 센싱 모듈 공급 '순풍'",https://n.news.naver.com/mnews/article/277/0005447025?sid=101,0.5852,0.4148,나무가,일반,2025-09-20 16:13:36,긍정
나무가,190510,2024-07-17,"나무가, 로봇청소기 3D 센싱 모듈 공급 증가…'삼성전자 동맹' 강화",https://www.ajunews.com/view/20240717104002264,0.5942,0.4058,나무가,일반,2025-09-20 16:14:45,긍정
넥스트칩,396270,2024-07-17,'역주행' 사고 후 부각된 'ADAS'…K팹리스 넥스트칩이 선도한다 [최형창...,https://n.news.naver.com/mnews/article/015/0005010594?sid=101,0.4577,0.5423,넥스트칩,일반,2025-09-20 16:10:14,부정
더코디,224060,2024-07-17,한미반도체 주가 숨고르기 끝났나...외국인은 23만주 이상 담았다,https://www.pinpointnews.co.kr/news/articleView.html?idxno=277290,0.5954,0.4046,더코디,일반,2025-09-20 16:15:32,긍정
한선엔지니어링,452280,2024-07-17,한선엔지니어링·태광·성광벤드 등 피팅(관이음쇠)·밸브 관련주 일제...,https://www.yeongnam.com/web/view.php?key=20240717001405183,0.5579,0.4421,한선엔지니어링,일반,2025-09-20 16:16:07,긍정
한선엔지니어링,452280,2024-07-17,한선엔지니어링 주가 기세등등... SOFC용 플러밍 모듈 사업 고속 질주,https://www.pinpointnews.co.kr/news/articleView.html?idxno=277406,0.5954,0.4046,한선엔지니어링,일반,2025-09-20 16:15:32,긍정
워트,396470,2024-07-16,"“AI 기술로 글로벌 시장의 혁신 가속화” 워트인텔리전스, 30억 규모 첫...",https://n.news.naver.com/mnews/article/022/0003951000?sid=101,0.5858,0.4142,워트,일반,2025-09-20 16:11:05,긍정
미디어젠,279600,2024-07-16,"미디어젠, NE능률과 'AI 디지털교과서 국어 서비스' 사업 계약 체결",https://n.news.naver.com/mnews/article/008/0005064405?sid=101,0.4072,0.5928,미디어젠,일반,2025-09-20 16:09:12,부정
미디어젠,279600,2024-07-16,"미디어젠, NE능률과 AI 디지털교과서 플랫폼 사업 계약",https://www.widedaily.com/news/articleView.html?idxno=239721,0.6478,0.3522,미디어젠,일반,2025-09-20 16:16:02,긍정
미디어젠,279600,2024-07-16,"미디어젠, NE능률과 ‘AI 디지털교과서 국어 서비스’ 사업 계약 체결",https://n.news.naver.com/mnews/article/014/0005214080?sid=101,0.4041,0.5959,미디어젠,일반,2025-09-20 16:09:55,부정
미디어젠,279600,2024-07-16,"미디어젠, NE능률과 AI 디지털교과서 플랫폼 사업 계약",https://n.news.naver.com/mnews/article/003/0012668660?sid=101,0.4072,0.5928,미디어젠,일반,2025-09-20 16:08:45,부정
미디어젠,279600,2024-07-16,"미디어젠, NE능률과 ‘AI 디지털교과서 국어 서비스’ 사업 계약 체결",https://n.news.naver.com/mnews/article/277/0005446280?sid=101,0.4072,0.5928,미디어젠,일반,2025-09-20 16:13:36,부정
메디젠휴먼케어,236340,2024-07-16,"메디젠휴먼케어, 동남아 시장 두번째로 말레이시아 대기업과 합작법인...",https://n.news.naver.com/mnews/article/030/0003223570?sid=102,0.5573,0.4427,메디젠휴먼케어,일반,2025-09-20 16:11:50,긍정
아이지넷,462980,2024-07-16,"아이지넷, 보닥 '보상게시판' 1년 운영 결과 공개",http://www.itdaily.kr/news/articleView.html?idxno=225240,0.7428,0.2572,아이지넷,일반,2025-09-20 16:06:58,긍정
이글루,067920,2024-07-16,"리벨리온-이글루코퍼레이션, ‘AI 보안 어시스턴트’ 시스템 구축 맞손",https://n.news.naver.com/mnews/article/009/0005335305?sid=105,0.4918,0.5082,이글루,일반,2025-09-20 16:09:30,부정
이글루,067920,2024-07-16,"리벨리온-이글루코퍼레이션, AI 보안 제품·서비스 사업화 협력… AI 보...",https://www.aitimes.kr/news/articleView.html?idxno=31676,0.506,0.494,이글루,일반,2025-09-20 16:14:38,긍정
이글루,067920,2024-07-16,"이글루, 리벨리온과 AI 보안 어시스턴트 개발한다",https://n.news.naver.com/mnews/article/018/0005791526?sid=105,0.3433,0.6567,이글루,일반,2025-09-20 16:10:49,부정
이글루,067920,2024-07-16,이글루-리벨리온 맞손…'AI 보안 어시스턴트' 개발,https://n.news.naver.com/mnews/article/003/0012669773?sid=105,0.6451,0.3549,이글루,일반,2025-09-20 16:08:45,긍정
이글루,067920,2024-07-16,이글루코퍼레이션·리벨리온 AI 보안 사업 `맞손`,https://n.news.naver.com/mnews/article/029/0002888020?sid=105,0.3841,0.6159,이글루,일반,2025-09-20 16:11:16,부정
이글루,067920,2024-07-16,"이글루코퍼레이션, '반도체 신성' 리벨리온 손잡고 AI 보안 리더십 강화",https://n.news.naver.com/mnews/article/092/0002338469?sid=105,0.3031,0.6969,이글루,일반,2025-09-20 16:12:36,부정
이글루,067920,2024-07-16,"이글루코퍼레이션, 리벨리온과 AI 동맹…AI보안 제품·서비스 사업화 협...",https://byline.network/?p=9004111222539430,0.2549,0.7451,이글루,일반,2025-09-20 16:07:45,부정
이글루,067920,2024-07-16,"리벨리온, 이글루코퍼레이션과 전략적 제휴 체결",https://www.venturesquare.net/932618,0.4487,0.5513,이글루,일반,2025-09-20 16:15:59,부정
이글루,067920,2024-07-16,"리벨리온-이글루코퍼레이션, '아톰' 기반 AI 보안 시스템 구축",http://www.fntoday.co.kr/news/articleView.html?idxno=326805,0.506,0.494,이글루,일반,2025-09-20 16:06:40,긍정
이글루,067920,2024-07-16,"리벨리온-이글루코퍼레이션, AI 보안 서비스 공동개발",https://n.news.naver.com/mnews/article/018/0005791213?sid=105,0.4432,0.5568,이글루,일반,2025-09-20 16:10:49,부정
이글루,067920,2024-07-16,"리벨리온·이글루코퍼레이션, AI 보안 협력 맞손",https://www.techm.kr/news/articleView.html?idxno=127406,0.351,0.649,이글루,일반,2025-09-20 16:15:44,부정
이글루,067920,2024-07-16,"리벨리온·이글루코퍼레이션, AI 보안 사업 공동 추진",https://n.news.naver.com/mnews/article/030/0003223590?sid=105,0.4074,0.5926,이글루,일반,2025-09-20 16:11:50,부정
이글루,067920,2024-07-16,"이글루코퍼레이션-리벨리온, AI 보안 제품·서비스 사업화 MOU",https://n.news.naver.com/mnews/article/031/0000853560?sid=105,0.3125,0.6875,이글루,일반,2025-09-20 16:12:11,부정
이글루,067920,2024-07-16,"리벨리온, 이글루코퍼레이션과 AI 보안 전략적 제휴 맺어",https://www.ajunews.com/view/20240716100355277,0.4093,0.5907,이글루,일반,2025-09-20 16:14:45,부정
이글루,067920,2024-07-16,"리벨리온·이글루코퍼레이션, 전략적 협력…AI반도체로 보안 강화",https://n.news.naver.com/mnews/article/277/0005446215?sid=105,0.3511,0.6489,이글루,일반,2025-09-20 16:13:36,부정
이글루,067920,2024-07-16,"이글루코퍼레이션, AI동맹 결성…AI반도체 신성 ‘리벨리온’과 사업화...",https://n.news.naver.com/mnews/article/138/0002177692?sid=105,0.2702,0.7298,이글루,일반,2025-09-20 16:13:05,부정
이글루,067920,2024-07-16,"이글루코퍼레이션, 리벨리온과 AI 보안 제품·서비스 사업 협력",https://n.news.naver.com/mnews/article/366/0001004899?sid=105,0.4406,0.5594,이글루,일반,2025-09-20 16:13:52,부정
이글루,067920,2024-07-16,"리벨리온·이글루코퍼레이션, AI 보안 솔루션 개발 '맞손'",https://n.news.naver.com/mnews/article/092/0002338399?sid=105,0.4332,0.5668,이글루,일반,2025-09-20 16:12:36,부정
그린생명과학,114450,2024-07-16,"""SK, AI·생명과학 혁신"" 최태원 회장, 미국 방문 후 일성",http://theviewers.co.kr/View.aspx?No=3302676,0.4715,0.5285,그린생명과학,일반,2025-09-20 16:06:21,부정
플래티어,367000,2024-07-16,"플래티어 엑스투비, 토스페이먼츠와 PG 서비스 제휴 계약 체결",https://www.widedaily.com/news/articleView.html?idxno=239652,0.6478,0.3522,플래티어,일반,2025-09-20 16:16:02,긍정
플리토,300080,2024-07-16,[우리가 AX 주역]〈26〉플리토 “언어 데이터 필요한 기업은 플리토 찾...,https://n.news.naver.com/mnews/article/030/0003223726?sid=105,0.5061,0.4939,플리토,일반,2025-09-20 16:11:50,긍정
